basin,name,year,cyclone_of_the_year,num_of_track_entries,date,time,record_identifier,status_of_system,latitude,longitude,max_sustained_wind,central_pressure,34kt_NE,34kt_SE,34kt_SW,34kt_NW,50kt_NE,50kt_SE,50kt_SW,50kt_NW,64kt_NE,64kt_SE,64kt_SW,64kt_NW
EP,EUGENE,2011,05,44,20110805,0600,,HU,17.5N,121.8W,70,984,90,75,75,90,50,50,40,50,20,25,10,20,
EP,EUGENE,2011,05,44,20110805,1200,,TS,17.8N,123.0W,60,990,90,75,60,75,40,30,30,40,0,0,0,0,
EP,EUGENE,2011,05,44,20110805,1800,,TS,18.1N,124.2W,50,997,75,60,45,75,30,0,0,30,0,0,0,0,
EP,EUGENE,2011,05,44,20110806,0000,,TS,18.4N,125.4W,45,1000,75,60,45,75,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110806,0600,,TS,18.7N,126.5W,45,1002,60,50,30,60,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110806,1200,,LO,19.0N,127.7W,40,1005,60,40,30,60,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110806,1800,,LO,19.3N,128.8W,40,1005,60,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110807,0000,,LO,19.6N,129.8W,40,1005,60,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110807,0600,,LO,19.8N,130.8W,35,1006,60,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110807,1200,,LO,20.0N,131.8W,35,1008,60,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110807,1800,,LO,20.1N,132.7W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110808,0000,,LO,20.2N,133.5W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110808,0600,,LO,20.3N,134.3W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110808,1200,,LO,20.3N,135.1W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110808,1800,,LO,20.2N,135.9W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110809,0000,,LO,20.0N,136.7W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110809,0600,,LO,19.6N,137.6W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110809,1200,,LO,19.0N,138.5W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110809,1800,,LO,18.3N,139.4W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EUGENE,2011,05,44,20110810,0000,,LO,17.5N,140.5W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110814,1200,,LO,12.3N,126.5W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110814,1800,,LO,12.3N,127.8W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110815,0000,,LO,12.3N,129.0W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110815,0600,,LO,12.3N,130.1W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110815,1200,,LO,12.2N,131.0W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110815,1800,,TD,12.1N,131.8W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110816,0000,,TD,12.2N,132.6W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110816,0600,,TS,12.2N,133.4W,35,1005,30,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110816,1200,,TS,11.9N,134.2W,40,1004,30,30,30,30,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110816,1800,,TS,11.6N,135.1W,45,1001,60,60,50,50,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110817,0000,,TS,11.6N,135.9W,45,1000,60,60,50,50,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110817,0600,,TS,11.6N,136.6W,45,1000,60,60,50,50,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110817,1200,,TS,11.8N,137.3W,45,1000,60,60,50,50,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110817,1800,,TS,12.0N,138.0W,45,1000,60,50,40,50,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110818,0000,,TS,12.4N,138.8W,50,997,60,40,30,60,20,0,0,20,0,0,0,0,
EP,FERNANDA,2011,06,29,20110818,0600,,TS,12.9N,139.5W,60,992,60,40,30,60,20,0,0,20,0,0,0,0,
EP,FERNANDA,2011,06,29,20110818,1200,,TS,13.5N,140.4W,60,992,70,40,30,50,20,0,0,20,0,0,0,0,
EP,FERNANDA,2011,06,29,20110818,1800,,TS,14.0N,141.3W,55,994,70,40,30,70,20,0,0,20,0,0,0,0,
EP,FERNANDA,2011,06,29,20110819,0000,,TS,14.5N,142.2W,55,994,70,40,30,70,20,0,0,20,0,0,0,0,
EP,FERNANDA,2011,06,29,20110819,0600,,TS,14.8N,143.2W,45,997,70,40,30,70,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110819,1200,,TS,15.1N,144.1W,35,1002,70,40,0,70,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110819,1800,,TD,15.4N,145.3W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110820,0000,,LO,15.5N,146.5W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110820,0600,,LO,15.6N,147.7W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110820,1200,,LO,15.7N,148.8W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110820,1800,,LO,15.8N,149.9W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110821,0000,,LO,16.0N,151.1W,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110821,0600,,LO,16.1N,152.4W,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,
EP,FERNANDA,2011,06,29,20110821,1200,,LO,15.9N,153.7W,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110816,1800,,TD,13.9N,99.0W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110817,0000,,TD,14.7N,100.1W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110817,0600,,TS,15.5N,101.5W,35,1004,40,0,0,30,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110817,1200,,TS,16.3N,103.4W,45,1000,50,0,0,40,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110817,1800,,TS,16.9N,105.6W,55,994,60,45,30,45,20,20,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110818,0000,,HU,17.3N,107.5W,65,987,70,60,45,70,35,30,20,35,15,15,0,0,
EP,GREG,2011,07,26,20110818,0600,,HU,17.8N,109.2W,70,980,70,60,45,70,40,30,20,35,20,20,0,0,
EP,GREG,2011,07,26,20110818,1200,,HU,18.3N,110.8W,75,979,75,65,50,75,40,30,25,35,20,20,15,15,
EP,GREG,2011,07,26,20110818,1800,,HU,18.6N,112.0W,75,980,75,65,50,75,40,30,25,35,20,20,15,15,
EP,GREG,2011,07,26,20110819,0000,,HU,18.8N,113.3W,70,983,75,65,50,75,40,30,25,35,20,20,15,15,
EP,GREG,2011,07,26,20110819,0600,,HU,19.0N,114.5W,65,987,75,65,50,75,40,30,25,35,20,20,15,15,
EP,GREG,2011,07,26,20110819,1200,,TS,19.3N,115.5W,60,990,75,65,50,75,40,30,25,35,0,0,0,0,
EP,GREG,2011,07,26,20110819,1800,,TS,19.5N,116.5W,50,994,70,60,45,70,20,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110820,0000,,TS,19.6N,117.6W,45,997,70,60,45,70,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110820,0600,,TS,19.7N,118.6W,40,1000,60,50,40,60,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110820,1200,,TS,19.8N,119.5W,35,1004,55,45,35,55,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110820,1800,,TD,19.9N,120.1W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110821,0000,,TD,20.0N,120.7W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110821,0600,,TD,20.1N,121.5W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110821,1200,,LO,20.2N,122.4W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110821,1800,,LO,20.0N,123.4W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110822,0000,,LO,19.8N,124.3W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110822,0600,,LO,19.6N,125.0W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110822,1200,,LO,19.6N,125.6W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110822,1800,,LO,19.6N,126.2W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,GREG,2011,07,26,20110823,0000,,LO,19.6N,126.8W,20,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EIGHT,2011,08,10,20110831,0000,,LO,16.5N,101.4W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EIGHT,2011,08,10,20110831,0600,,TD,17.1N,101.9W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EIGHT,2011,08,10,20110831,1200,,TD,17.7N,102.4W,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EIGHT,2011,08,10,20110831,1700,L,TD,18.1N,102.8W,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EIGHT,2011,08,10,20110831,1800,,TD,18.2N,102.9W,25,1003,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EIGHT,2011,08,10,20110901,0000,,LO,18.6N,103.3W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EIGHT,2011,08,10,20110901,0600,,LO,18.9N,103.9W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EIGHT,2011,08,10,20110901,1200,,LO,19.1N,104.7W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EIGHT,2011,08,10,20110901,1800,,LO,19.2N,105.6W,20,1006,0,0,0,0,0,0,0,0,0,0,0,0,
EP,EIGHT,2011,08,10,20110902,0000,,LO,19.3N,106.6W,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20110921,0600,,TD,13.4N,96.1W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20110921,1200,,TS,13.7N,96.3W,35,1005,45,0,0,30,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20110921,1800,,TS,14.0N,96.4W,40,1003,45,0,0,30,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20110922,0000,,TS,14.3N,97.0W,45,1001,45,30,0,45,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20110922,0600,,TS,14.6N,97.8W,55,997,60,45,30,45,30,0,0,20,0,0,0,0,
EP,HILARY,2011,09,50,20110922,1200,,HU,15.0N,98.6W,70,988,60,45,45,45,30,20,0,30,10,0,0,0,
EP,HILARY,2011,09,50,20110922,1800,,HU,15.5N,99.4W,90,971,60,45,45,45,30,30,20,30,20,20,10,20,
EP,HILARY,2011,09,50,20110923,0000,,HU,15.9N,100.3W,105,959,60,45,45,60,40,30,20,40,20,20,10,20,
EP,HILARY,2011,09,50,20110923,0600,,HU,16.0N,101.3W,115,951,60,45,45,60,40,30,30,40,20,20,10,20,
EP,HILARY,2011,09,50,20110923,1200,,HU,16.0N,102.0W,120,946,75,60,45,75,50,40,30,40,20,20,10,20,
EP,HILARY,2011,09,50,20110923,1800,,HU,16.2N,102.7W,125,942,75,60,45,75,50,40,30,40,30,30,20,30,
EP,HILARY,2011,09,50,20110924,0000,,HU,16.6N,103.5W,125,942,75,60,45,75,50,40,30,40,30,30,20,30,
EP,HILARY,2011,09,50,20110924,0600,,HU,16.9N,104.6W,120,946,75,60,45,75,50,40,30,50,30,30,20,30,
EP,HILARY,2011,09,50,20110924,1200,,HU,16.8N,105.7W,120,946,75,60,45,75,50,40,30,50,30,30,20,30,
EP,HILARY,2011,09,50,20110924,1800,,HU,16.8N,106.4W,115,950,90,75,60,90,60,50,40,60,40,30,30,30,
EP,HILARY,2011,09,50,20110925,0000,,HU,16.9N,107.2W,115,950,90,75,60,90,60,50,40,60,40,30,30,40,
EP,HILARY,2011,09,50,20110925,0600,,HU,17.0N,108.0W,110,952,90,75,60,90,60,50,40,60,40,30,30,40,
EP,HILARY,2011,09,50,20110925,1200,,HU,17.1N,108.9W,110,952,90,75,60,90,60,50,40,60,40,30,30,40,
EP,HILARY,2011,09,50,20110925,1800,,HU,17.1N,109.9W,105,955,90,75,60,90,60,50,40,60,40,30,30,40,
EP,HILARY,2011,09,50,20110926,0000,,HU,16.9N,110.8W,105,955,95,75,75,90,50,40,40,50,30,30,30,30,
EP,HILARY,2011,09,50,20110926,0600,,HU,16.8N,111.7W,105,955,90,75,75,90,50,40,40,50,30,30,30,30,
EP,HILARY,2011,09,50,20110926,1200,,HU,16.7N,112.7W,110,953,90,75,75,90,50,40,40,50,30,30,30,30,
EP,HILARY,2011,09,50,20110926,1800,,HU,16.6N,113.5W,115,948,105,75,75,105,60,50,50,60,40,30,30,40,
EP,HILARY,2011,09,50,20110927,0000,,HU,16.6N,114.4W,115,948,105,85,75,105,60,50,50,60,40,30,30,40,
EP,HILARY,2011,09,50,20110927,0600,,HU,16.6N,115.3W,105,957,105,90,75,105,60,50,50,60,40,30,30,40,
EP,HILARY,2011,09,50,20110927,1200,,HU,16.7N,116.1W,100,961,105,90,75,105,60,50,50,60,40,30,30,40,
EP,HILARY,2011,09,50,20110927,1800,,HU,16.9N,116.9W,95,964,90,75,75,90,50,40,40,50,30,20,20,30,
EP,HILARY,2011,09,50,20110928,0000,,HU,17.2N,117.4W,90,968,90,75,75,75,40,30,30,40,30,20,20,20,
EP,HILARY,2011,09,50,20110928,0600,,HU,17.6N,117.8W,80,973,75,60,75,75,40,20,30,30,20,0,0,20,
EP,HILARY,2011,09,50,20110928,1200,,HU,18.1N,118.3W,75,978,75,60,60,75,40,20,30,30,20,0,0,20,
EP,HILARY,2011,09,50,20110928,1800,,HU,18.7N,118.8W,70,980,90,75,60,75,50,30,30,40,20,0,0,20,
EP,HILARY,2011,09,50,20110929,0000,,HU,19.2N,119.3W,65,985,90,75,60,75,50,40,30,40,20,0,0,0,
EP,HILARY,2011,09,50,20110929,0600,,TS,19.7N,119.7W,60,989,105,90,75,90,60,40,0,40,0,0,0,0,
EP,HILARY,2011,09,50,20110929,1200,,TS,20.4N,120.1W,55,994,120,90,75,90,60,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20110929,1800,,TS,21.2N,120.5W,50,1000,135,75,60,90,60,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20110930,0000,,TS,21.7N,120.8W,40,1002,135,60,60,75,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20110930,0600,,TD,22.2N,121.1W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20110930,1200,,LO,22.9N,121.5W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20110930,1800,,LO,23.5N,121.8W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111001,0000,,LO,23.8N,122.4W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111001,0600,,LO,23.8N,122.7W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111001,1200,,LO,23.7N,123.0W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111001,1800,,LO,23.5N,123.3W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111002,0000,,LO,23.2N,123.6W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111002,0600,,LO,22.9N,124.2W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111002,1200,,LO,22.8N,124.8W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111002,1800,,LO,22.8N,125.1W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111003,0000,,LO,22.7N,125.4W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111003,0600,,LO,22.1N,125.8W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,HILARY,2011,09,50,20111003,1200,,LO,21.8N,126.4W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111005,1200,,LO,9.7N,102.8W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111005,1800,,LO,10.0N,103.7W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111006,0000,,TD,10.5N,104.6W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111006,0600,,TD,11.1N,105.5W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111006,1200,,TD,11.6N,106.3W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111006,1800,,TS,12.1N,107.1W,35,1004,0,0,45,45,0,0,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111007,0000,,TS,12.6N,108.1W,40,1002,0,0,45,45,0,0,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111007,0600,,TS,13.1N,109.1W,45,1000,45,30,45,45,0,0,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111007,1200,,TS,13.7N,109.9W,50,999,45,45,45,45,20,30,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111007,1800,,TS,14.4N,110.3W,55,997,60,90,90,30,30,30,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111008,0000,,TS,15.1N,110.5W,55,997,60,90,90,30,30,30,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111008,0600,,TS,15.5N,110.6W,55,996,60,90,90,30,30,30,0,0,0,0,0,0,
EP,JOVA,2011,10,30,20111008,1200,,TS,15.6N,110.6W,60,993,60,90,90,30,30,30,20,0,0,0,0,0,
EP,JOVA,2011,10,30,20111008,1800,,HU,15.8N,110.4W,65,989,60,75,75,30,25,30,30,0,0,15,15,0,
EP,JOVA,2011,10,30,20111009,0000,,HU,16.0N,110.0W,70,986,60,75,75,30,25,30,30,0,0,15,15,0,
EP,JOVA,2011,10,30,20111009,0600,,HU,16.1N,109.5W,75,982,45,75,75,30,25,30,30,0,0,15,15,0,
EP,JOVA,2011,10,30,20111009,1200,,HU,16.1N,108.9W,80,978,45,90,75,30,20,30,30,0,0,15,15,0,
EP,JOVA,2011,10,30,20111009,1800,,HU,16.1N,108.3W,80,975,45,105,75,45,20,35,30,15,0,20,20,0,
EP,JOVA,2011,10,30,20111010,0000,,HU,16.2N,107.7W,90,969,45,105,75,45,20,35,30,15,0,20,20,0,
EP,JOVA,2011,10,30,20111010,0600,,HU,16.3N,107.2W,100,964,60,105,75,45,20,40,35,20,15,20,20,15,
EP,JOVA,2011,10,30,20111010,1200,,HU,16.4N,106.8W,105,961,75,90,60,60,30,40,35,30,15,20,20,15,
EP,JOVA,2011,10,30,20111010,1800,,HU,16.5N,106.5W,110,955,90,90,60,60,35,40,30,30,25,20,20,15,
EP,JOVA,2011,10,30,20111011,0000,,HU,16.8N,106.2W,105,958,90,90,60,60,35,40,30,30,25,20,20,15,
EP,JOVA,2011,10,30,20111011,0600,,HU,17.2N,105.9W,100,962,90,90,75,75,35,35,35,35,25,20,20,15,
EP,JOVA,2011,10,30,20111011,1200,,HU,17.5N,105.7W,95,965,90,90,75,75,30,30,40,40,20,20,20,15,
EP,JOVA,2011,10,30,20111011,1800,,HU,17.9N,105.5W,85,973,90,90,75,75,30,30,40,40,20,20,20,15,
EP,JOVA,2011,10,30,20111012,0000,,HU,18.6N,105.3W,85,974,90,90,75,75,30,30,40,40,20,20,20,15,
EP,JOVA,2011,10,30,20111012,0600,L,HU,19.6N,105.1W,85,975,60,90,75,75,30,30,40,40,15,15,15,15,
EP,JOVA,2011,10,30,20111012,1200,,TS,20.6N,104.9W,60,987,60,60,75,75,10,10,40,40,0,0,0,0,
EP,JOVA,2011,10,30,20111012,1800,,TD,21.3N,104.5W,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111004,1800,,LO,11.6N,111.7W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111005,0000,,LO,11.5N,112.6W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111005,0600,,LO,11.4N,113.2W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111005,1200,,LO,11.4N,113.9W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111005,1800,,LO,11.6N,114.6W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111006,0000,,LO,11.9N,115.3W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111006,0600,,TD,12.1N,116.0W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111006,1200,,TS,12.3N,116.7W,35,1004,45,60,75,45,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111006,1800,,TS,12.5N,117.6W,50,999,45,60,75,45,20,20,0,20,0,0,0,0,
EP,IRWIN,2011,11,56,20111007,0000,,TS,12.9N,118.5W,60,995,45,60,60,45,20,20,0,20,0,0,0,0,
EP,IRWIN,2011,11,56,20111007,0600,,HU,13.3N,119.3W,70,989,45,60,45,45,20,20,10,20,10,10,0,10,
EP,IRWIN,2011,11,56,20111007,1200,,HU,13.6N,120.0W,80,981,45,75,45,45,30,30,20,30,15,15,0,15,
EP,IRWIN,2011,11,56,20111007,1800,,HU,13.8N,120.5W,85,977,45,90,45,45,30,30,20,30,15,15,0,15,
EP,IRWIN,2011,11,56,20111008,0000,,HU,13.9N,120.8W,85,976,45,90,45,45,30,30,20,30,15,15,0,15,
EP,IRWIN,2011,11,56,20111008,0600,,HU,14.1N,121.0W,80,980,45,90,45,45,30,30,20,30,15,15,0,15,
EP,IRWIN,2011,11,56,20111008,1200,,HU,14.3N,121.0W,70,985,45,90,45,45,30,30,20,30,15,15,0,15,
EP,IRWIN,2011,11,56,20111008,1800,,TS,14.4N,120.9W,60,991,60,90,45,60,40,40,30,30,0,0,0,0,
EP,IRWIN,2011,11,56,20111009,0000,,TS,14.6N,120.7W,45,1001,60,90,45,60,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111009,0600,,TS,14.9N,120.4W,35,1004,60,90,45,75,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111009,1200,,TS,15.1N,120.0W,35,1004,45,90,45,60,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111009,1800,,TS,15.2N,119.6W,40,1003,45,90,45,60,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111010,0000,,TS,15.2N,119.1W,40,1003,30,90,45,60,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111010,0600,,TS,15.2N,118.5W,40,1003,0,90,45,60,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111010,1200,,TS,15.2N,117.9W,40,1003,0,75,45,45,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111010,1800,,TS,15.1N,117.2W,40,1003,0,75,45,45,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111011,0000,,TS,15.1N,116.5W,35,1004,0,75,45,45,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111011,0600,,TS,15.1N,115.9W,35,1004,0,60,45,45,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111011,1200,,TS,15.0N,115.3W,40,1003,0,60,30,30,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111011,1800,,TS,14.8N,114.5W,45,1001,0,60,30,30,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111012,0000,,TS,14.8N,113.6W,45,1001,0,45,30,30,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111012,0600,,TS,15.0N,112.5W,40,1002,0,45,30,30,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111012,1200,,TS,15.6N,111.2W,40,1002,0,45,30,30,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111012,1800,,TS,16.5N,110.0W,35,1003,0,30,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111013,0000,,TD,17.4N,108.9W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111013,0600,,TD,18.1N,108.1W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111013,1200,,TD,18.6N,107.5W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111013,1800,,TS,19.0N,106.8W,35,1003,0,30,30,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111014,0000,,TS,19.2N,106.7W,35,1002,0,30,30,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111014,0600,,TS,19.2N,106.8W,35,1002,45,45,30,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111014,1200,,TS,18.9N,106.9W,40,1002,45,45,45,30,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111014,1800,,TS,18.5N,106.8W,40,1003,45,45,60,45,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111015,0000,,TS,18.0N,106.4W,40,1003,45,45,60,45,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111015,0600,,TS,17.4N,106.3W,35,1003,0,45,45,0,0,0,0,0,0,0,0,0,
EP,IRWIN,2011,11,56,20111015,1200,,TS,16.7N,106.4W,35,1003,0,45,45,0,0,0,0,0,0,0,0,0,
